time,time,time,solar_irradiance
2022,6,28,3.7835058189
2022,6,29,8.6684992243
2022,6,30,8.2123090399
2022,7,1,7.05733036165
2022,7,2,1.870383731525
2022,7,3,7.19040873015
2022,7,4,8.87421755905
2022,7,5,8.407358264675
2022,7,6,1.095426060925
2022,7,7,8.15502675945
2022,7,8,5.810602232275
2022,7,9,2.3862933011500003
2022,7,10,6.908960165
2022,7,11,8.06133985625
2022,7,12,7.494457825275
2022,7,13,6.185862584575
2022,7,14,7.1252309017
2022,7,15,5.4068667566
2022,7,16,7.7780824389
2022,7,17,6.899867008
2022,7,18,0.488137506775
